incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-PHARMA-056,Novo Nordisk A/S,Eli Lilly and Company,United States,39.7576132,-86.1521511,DIRECTIONAL,citation_mismatch_downgraded,"Named alongside Novo Nordisk as concentrating obesity-drug manufacturing capacity in hurricane- and flood-exposed US states, directly exposed to the disaster-declaration facility risk in the JAMA finding.",unverified_citation,,Original citation (https://www.pharmamanufacturing.com/all-articles/article/55311296/us-drug-manufacturing-facilities-are-vulnerable-to-weather-disasters-study) checked and does not mention Eli Lilly and Company in support of this claim; downgraded to unverified.
ATK-PHARMA-056,Novo Nordisk A/S,Pfizer,United States,39.3591216,-87.4038195,DIRECTIONAL,model_inference,"Operates multiple US production facilities within counties carrying federal disaster declarations, exposed to the same climate-physical single-site supply-disruption risk quantified by the JAMA study.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-057,Blackford Analysis (Edinburgh),Aidoc,Israel,30.8124247,34.8594762,MEDIUM,confirmed,"A leading radiology-AI vendor now operating a marketplace-style platform hosting third-party models, exposed to the same platform-adoption, reimbursement and business-model viability pressures that drove Bayer to shut Calantic/Blackford.",market,https://www.cbinsights.com/company/aidoc-medical/alternatives-competitors,CB Insights on Aidoc and its radiology-AI platform positioning/competitors
ATK-PHARMA-057,Blackford Analysis (Edinburgh),Deepc GmbH,Germany,51.1638175,10.4478313,MEDIUM,resourced_correctly,"Runs deepcOS, a multi-vendor radiology-AI marketplace/operating-system directly analogous to the Calantic/Blackford aggregator model, exposed to the same slow-adoption and reimbursement headwinds behind Bayer's exit.",news_report,https://hitconsultant.net/2025/09/09/bayer-exits-radiology-ai-market-discontinuing-calantic-and-blackford/,"Confirms Bayer's exit from Calantic/Blackford radiology-AI aggregator platforms while deepc's deepcOS operates as a competing multi-vendor radiology-AI marketplace, supporting the analogous-model/adoption-headwind claim."
ATK-PHARMA-057,Blackford Analysis (Edinburgh),GE HealthCare,United States,33.4006474,-111.9868264,MEDIUM,confirmed,"Operates a radiology-AI aggregation/orchestration ecosystem (e.g., via EnvoyAI) hosting third-party algorithms, inheriting the same third-party-app marketplace economics and platform-instability risk exposed by Bayer's withdrawal.",vendor_report,https://intuitionlabs.ai/articles/imaging-pathology-ai-vendors,IntuitionLabs describing GE HealthCare's radiology-AI position and EnvoyAI app-store orchestration model
ATK-PHARMA-057,Blackford Analysis (Edinburgh),Microsoft (Nuance),United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Nuance's Precision Imaging Network is a radiology-AI marketplace/distribution platform in the same competitive segment Signify sized, exposed to the same platform-spend contraction and re-contracting dynamics as Blackford.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-058,Sun Pharmaceutical Industries,Aurobindo Pharma (Eugia),India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"Its Eugia sterile-injectables units were repeatedly flagged by the FDA for adulterated drugs and failed tests, the same repeat-aseptic-failure and OAI/import-alert exposure that reset Sun Pharma's Halol clock.",news_report,https://wjla.com/features/i-team/patients-at-risk-as-india-drug-plants-falsify-records-destroy-data-insiders-warn-health-doctors-prescriptions-fda-pharmaceutical-generic-united-states,"Confirmed: Eugia (Aurobindo) was flagged five times in under a year by FDA for falsified records and adulterated drugs, an aseptic/data-integrity failure pattern consistent with repeat OAI-type enforcement exposure."
ATK-PHARMA-058,Sun Pharmaceutical Industries,Cipla Limited,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"An Indian sterile/injectables maker hit with an FDA warning letter over cGMP and data-integrity failures, exposed to the same aseptic-practice enforcement and US-border refusal risk as Sun's Halol site.",news_report,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cipla-limited-660904-11172023,"Confirmed via FDA warning letter: Cipla's Pithampur facility cited for CGMP and documentation-practice failures (torn weigh slips, discarded QA records), consistent with aseptic-practice/data-integrity enforcement exposure."
ATK-PHARMA-058,Sun Pharmaceutical Industries,Dr. Reddy's Laboratories,India,22.3511148,78.6677428,REPORTED,reconfirmed_via_search,"An Indian manufacturer cited by the FDA for record-keeping and quality failures, exposed to the same OAI-classification and import-alert risk on US-bound product that constrains Sun's Halol output.",news_report,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-reddys-laboratories-limited-481160-08272020,"Confirmed via FDA warning letter: Dr. Reddy's cited for data manipulation/record destruction and undeclared testing lab used to test batches shipped to the US, consistent with record-keeping/quality-failure exposure and import-risk described."
ATK-PHARMA-059,FDA CDER / Office of Compliance,Hims & Hers Health,United States,39.7837304,-100.445882,CONFIRMED,confirmed,"A telehealth platform that marketed compounded GLP-1s and was among the 50+ recipients of the FDA's September 2025 warning letters over misleading 'same-as-branded' direct-to-consumer claims, the exact enforcement action in this incident.",news_report,https://medshadow.org/drug-updates-recalls/fda-recalls-and-warnings/fda-drug-recalls-and-warnings-illegal-glp-1-sales-and-misleading-marketing-by-novo-nordisk-and-eli-lilly/,"Coverage of FDA warning letters to 55 telehealth/online sellers of compounded GLP-1s, naming Hims & Hers"
ATK-PHARMA-059,FDA CDER / Office of Compliance,DirectMeds,United States,39.7837304,-100.445882,CONFIRMED,confirmed,Named among the online sellers receiving FDA warning letters for selling unapproved and misbranded compounded GLP-1 drugs in the same September 2025 enforcement sweep.,news_report,https://medshadow.org/drug-updates-recalls/fda-recalls-and-warnings/fda-drug-recalls-and-warnings-illegal-glp-1-sales-and-misleading-marketing-by-novo-nordisk-and-eli-lilly/,Coverage naming DirectMeds among websites/telehealth firms warned by the FDA over compounded GLP-1 sales
ATK-PHARMA-059,FDA CDER / Office of Compliance,GLP-1 Solution,United States,39.7837304,-100.445882,CONFIRMED,reconfirmed_via_search,"A specific recipient of an FDA warning letter (09/09/2025) for marketing unapproved compounded GLP-1 products, directly caught in the same compounding/DTC-claims enforcement action.",news_report,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/glp-1-solution-715883-09092025,"Confirmed via FDA warning letter (09/09/2025): GLP-1 Solution cited for marketing unapproved/misbranded compounded retatrutide, semaglutide and tirzepatide products with false or misleading claims."
ATK-PHARMA-060,Pharmaron Beijing,WuXi AppTec,China,31.3248214,121.6041147,DIRECTIONAL,model_inference,"A large China-based CRO/CDMO running the same nitrogen-purged isolators and confined-space chemistry operations, exposed to the identical worker-safety EHS-failure and production-safety-liability risk behind the Pharmaron deaths.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-060,Pharmaron Beijing,WuXi Biologics,China,34.5412252,108.9237067,DIRECTIONAL,model_inference,A major China CDMO operating high-hazard bioprocess and confined-space environments; a lapse in safety training/supervision carries the same fatal-asphyxiation and regulatory production-safety exposure as the Pharmaron ETDA incident.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-060,Pharmaron Beijing,Asymchem Laboratories,China,34.5412252,108.9237067,DIRECTIONAL,model_inference,A Chinese CDMO with process-chemistry and isolator operations subject to the same China production-safety enforcement regime that fined Pharmaron and pursued personal penalties on managers.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-PHARMA-061,Bristol Myers Squibb,Bayer AG,Germany,51.6270754,7.6346578,REPORTED,reconfirmed_via_search,"Bayer's oral factor XIa inhibitor asundexian is the nearest rival program; it showed inferior efficacy to Eliquis and had a Phase III study stopped early, mirroring BMS's milvexian franchise and patent-cliff-offset risk.",news_report,https://www.tctmd.com/news/asundexians-lack-efficacy-sinks-oceanic-af,OCEANIC-AF Phase III trial of Bayer's asundexian was stopped early in Nov 2023 for inferior efficacy vs. apixaban (Eliquis) in atrial fibrillation; confirmed by NEJM/ESC/TCTMD reporting.
ATK-PHARMA-061,Bristol Myers Squibb,Johnson & Johnson,United States,32.3766071,-97.3568623,CONFIRMED,confirmed,J&J is BMS's co-developer on milvexian and shares directly in the Librexia ACS futility outcome and the loss of the franchise's nearest commercial indication.,news_report,https://www.pharmacytimes.com/view/factor-xi-inhibitors-the-future-of-anticoagulation,Pharmacy Times: milvexian (BMS/J&J) among the leading factor XI inhibitor programs
ATK-PHARMA-061,Bristol Myers Squibb,Anthos Therapeutics,United States,39.7837304,-100.445882,MEDIUM,confirmed,"Anthos develops abelacimab, an antibody-based factor XI inhibitor competing in the same anticoagulation class, exposed to the same clinical-efficacy and commercial-viability questions the milvexian futility raises for the whole FXI mechanism.",news_report,https://www.pharmacytimes.com/view/factor-xi-inhibitors-the-future-of-anticoagulation,Pharmacy Times: abelacimab (Anthos) listed among factor XI inhibitors in Phase 3
ATK-PHARMA-061,Bristol Myers Squibb,Pfizer Inc.,United States,39.7837304,-100.445882,MEDIUM,reconfirmed_via_search,Pfizer co-markets Eliquis (apixaban) with BMS and shares the same looming Eliquis patent-cliff revenue exposure that milvexian was meant to offset.,news_report,https://www.pharmaceutical-technology.com/analyst-comment/inside-14bn-eliquis-patent-cliff/,"Pfizer co-markets Eliquis/apixaban with BMS under a 2007 global collaboration and shares the same patent-cliff exposure (EU LOE May 2026, ~$14bn sales at risk)."
ATK-PHARMA-062,Novo Nordisk A/S (NVO holders),Eli Lilly and Company,United States,39.7576132,-86.1521511,REPORTED,unverified_access_blocked,"Lilly's tirzepatide is the direct GLP-1 competitor pursuing neurodegeneration repositioning; the semaglutide EVOKE Alzheimer's failure directly undercuts the thesis that GLP-1 metabolic benefit translates to cognitive benefit, a diversification bet Lilly shares.",news_report,https://www.science.org/content/article/popular-obesity-drug-fails-hotly-anticipated-alzheimer-s-trials,"Science/AAAS: obesity drug fails Alzheimer's trials, implications for GLP-1 neurodegeneration hopes"
ATK-PHARMA-062,Novo Nordisk A/S (NVO holders),Biogen Inc.,United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,Biogen is a leading Alzheimer's-focused developer (amyloid-targeting franchise) exposed to the same biomarker-vs-clinical-benefit gap that sank the semaglutide readout and to broad skepticism of amyloid-positive Alzheimer's programs.,news_report,https://www.ajmc.com/view/biogen-abandons-aducanumab-pivots-focus-to-lecanemab-for-alzheimer-disease,"Confirms Biogen's amyloid-targeting Alzheimer's franchise (aducanumab/lecanemab) faced scrutiny over weak evidence that amyloid reduction translates to real cognitive benefit, the same biomarker-vs-clinical-benefit gap issue."
ATK-PHARMA-062,Novo Nordisk A/S (NVO holders),"Eisai Co., Ltd.",Japan,36.5748441,139.2394179,MEDIUM,resourced_correctly,"Eisai co-develops the anti-amyloid Alzheimer's drug lecanemab and faces the same class-wide risk that biomarker improvement fails to yield clinical benefit in amyloid-positive patients, the gap central to this incident.",news_report,https://www.usnews.com/news/health-news/articles/2026-04-16/new-alzheimers-drugs-provide-no-meaningful-benefit-major-evidence-review-concludes,"Reports on Cochrane evidence review (covering Eisai's lecanemab) concluding anti-amyloid Alzheimer's drugs show no clinically meaningful benefit despite biomarker/plaque clearance, the same biomarker-vs-clinical-benefit gap."
